Date,Price
20151101,0.89
20151025,0.95
20151018,0.89
20151011,0.92
20151004,0.98
20150927,0.9
20150920,0.99
20150913,0.98
20150906,0.92
20150830,0.9
20150823,1.03
20150816,0.93
20150809,0.94
20150802,1.0
20150726,0.95
20150719,1.02
20150712,1.03
20150705,0.96
20150628,0.94
20150621,0.91
20150614,0.79
20150607,0.84
20150531,0.85
20150524,0.97
20150517,0.98
20150510,0.78
20150503,0.78
20150426,1.02
20150419,0.93
20150412,0.93
20150405,1.01
20150329,1.0
20150322,1.01
20150315,0.94
20150308,0.86
20150301,0.75
20150222,0.83
20150215,0.83
20150208,0.9
20150201,0.74
20150125,0.96
20150118,0.89
20150111,0.85
20150104,0.85
20151227,1.04
20151220,1.05
20151213,0.91
20151206,0.83
20151129,0.97
20151122,1.01
20151115,1.04
20151108,0.93
20151101,0.89
20151025,1.06
20151018,1.03
20151011,1.03
20151004,1.11
20150927,1.18
20150920,1.05
20150913,0.98
20150906,0.98
20150830,1.13
20150823,1.15
20150816,1.09
20150809,1.08
20150802,0.93
20150726,0.88
20150719,1.08
20150712,1.13
20150705,1.15
20150628,1.15
20150621,1.17
20150614,1.07
20150607,1.01
20150531,1.0
20150524,1.05
20150517,1.2
20150510,1.1
20150503,1.03
20150426,1.21
20150419,1.01
20150412,0.97
20150405,1.08
20150329,1.0
20150322,0.99
20150315,1.21
20150308,1.18
20150301,1.02
20150222,1.01
20150215,1.13
20150208,1.0
20150201,0.9
20150125,1.02
20150118,1.06
20150111,1.05
20150104,0.92
20151227,0.99
20151220,1.21
20151213,0.97
20151206,1.25
20151129,0.98
20151122,0.98
20151115,1.22
20151108,1.22
20151101,0.98
20151025,1.25
20151018,1.24
20151011,1.0
20151004,0.99
20150927,1.31
20150920,0.98
20150913,1.26
20150906,0.98
20150830,1.24
20150823,1.24
20150816,1.24
20150809,0.97
20150802,1.22
20150726,1.24
20150719,0.96
20150712,1.24
20150705,0.98
20150628,1.21
20150621,0.96
20150614,1.26
20150607,0.99
20150531,1.27
20150524,1.01
20150517,1.24
20150510,1.28
20150503,0.98
20150426,1.25
20150419,1.23
20150412,1.0
20150405,1.11
20150329,1.25
20150322,0.97
20150315,1.33
20150308,1.3
20150301,1.01
20150222,1.24
20150215,1.29
20150208,1.25
20150201,0.95
20150125,1.27
20150118,1.3
20150111,1.28
20150104,0.97
20151227,1.05
20151220,1.05
20151213,1.03
20151206,1.0
20151129,1.05
20151122,1.06
20151115,1.02
20151108,1.04
20151101,1.08
20151025,1.13
20151018,1.05
20151011,1.13
20151004,1.18
20150927,1.11
20150920,1.13
20150913,1.09
20150906,1.08
20150830,1.18
20150823,1.12
20150816,1.14
20150809,1.15
20150802,1.14
20150726,1.15
20150719,1.14
20150712,1.13
20150705,1.13
20150628,1.14
20150621,1.13
20150614,1.09
20150607,1.14
20150531,1.14
20150524,1.14
20150517,1.18
20150510,1.17
20150503,1.07
20150426,1.2
20150419,1.18
20150412,1.13
20150405,1.19
20150329,1.18
20150322,1.11
20150315,1.19
20150308,1.21
20150301,1.14
20150222,1.1
20150215,1.17
20150208,1.06
20150201,0.99
20150125,1.15
20150118,1.19
20150111,1.17
20150104,1.1
20151227,0.96
20151220,0.99
20151213,0.91
20151206,1.0
20151129,0.95
20151122,0.96
20151115,1.04
20151108,1.03
20151101,0.94
20151025,0.91
20151018,0.91
20151011,0.96
20151004,0.96
20150927,1.04
20150920,0.95
20150913,1.05
20150906,0.97
20150830,1.09
20150823,0.97
20150816,0.96
20150809,0.98
20150802,1.08
20150726,1.07
20150719,0.98
20150712,1.09
20150705,0.97
20150628,1.06
20150621,0.96
20150614,1.03
20150607,0.96
20150531,1.04
20150524,0.98
20150517,1.07
20150510,1.07
20150503,0.98
20150426,1.08
20150419,1.11
20150412,1.0
20150405,1.06
20150329,1.07
20150322,1.01
20150315,1.08
20150308,1.08
20150301,0.99
20150222,1.05
20150215,1.03
20150208,0.94
20150201,0.94
20150125,1.07
20150118,1.08
20150111,1.07
20150104,1.0
20151227,0.91
20151220,0.92
20151213,0.86
20151206,0.94
20151129,0.9
20151122,0.94
20151115,0.98
20151108,0.96
20151101,0.97
20151025,1.01
20151018,1.02
20151011,1.0
20151004,1.0
20150927,1.06
20150920,1.0
20150913,1.02
20150906,0.99
20150830,1.03
20150823,1.04
20150816,1.04
20150809,1.0
20150802,1.04
20150726,1.03
20150719,0.98
20150712,1.05
20150705,1.01
20150628,1.03
20150621,0.93
20150614,1.02
20150607,0.99
20150531,1.04
20150524,1.03
20150517,0.96
20150510,1.05
20150503,0.93
20150426,0.96
20150419,0.93
20150412,0.97
20150405,0.99
20150329,0.97
20150322,0.9
20150315,1.09
20150308,1.06
20150301,1.08
20150222,0.92
20150215,1.02
20150208,0.93
20150201,0.81
20150125,0.94
20150118,1.03
20150111,0.97
20150104,0.94
20151227,1.17
20151220,1.23
20151213,1.12
20151206,1.2
20151129,1.16
20151122,1.14
20151115,1.04
20151108,1.13
20151101,1.06
20151025,1.23
20151018,0.97
20151011,1.28
20151004,1.26
20150927,1.16
20150920,1.18
20150913,1.16
20150906,1.22
20150830,1.22
20150823,1.1
20150816,1.14
20150809,1.1
20150802,1.14
20150726,1.28
20150719,1.37
20150712,1.27
20150705,1.18
20150628,1.36
20150621,1.28
20150614,1.32
20150607,1.32
20150531,1.43
20150524,1.37
20150517,1.43
20150510,1.22
20150503,1.32
20150426,1.44
20150419,1.42
20150412,1.43
20150405,1.41
20150329,1.36
20150322,1.33
20150315,1.45
20150308,1.36
20150301,1.18
20150222,1.33
20150215,1.36
20150208,1.11
20150201,1.36
20150125,1.36
20150118,1.37
20150111,1.34
20150104,1.09
20151227,1.2
20151220,1.2
20151213,1.09
20151206,1.14
20151129,1.22
20151122,1.16
20151115,1.09
20151108,1.1
20151101,1.09
20151025,1.15
20151018,0.99
20151011,1.23
20151004,1.21
20150927,1.13
20150920,1.21
20150913,1.14
20150906,1.18
20150830,1.2
20150823,1.13
20150816,1.17
20150809,1.1
20150802,1.19
20150726,1.28
20150719,1.27
20150712,1.2
20150705,1.24
20150628,1.3
20150621,1.27
20150614,1.2
20150607,1.27
20150531,1.34
20150524,1.26
20150517,1.33
20150510,1.21
20150503,1.24
20150426,1.36
20150419,1.31
20150412,1.33
20150405,1.34
20150329,1.26
20150322,1.22
20150315,1.34
20150308,1.27
20150301,1.15
20150222,1.29
20150215,1.29
20150208,1.09
20150201,1.23
20150125,1.27
20150118,1.32
20150111,1.28
20150104,1.09
20151227,1.21
20151220,1.17
20151213,0.95
20151206,1.11
20151129,1.25
20151122,1.08
20151115,1.07
20151108,0.96
20151101,1.07
20151025,1.08
20151018,1.0
20151011,1.19
20151004,1.12
20150927,0.98
20150920,1.17
20150913,1.09
20150906,1.01
20150830,1.13
20150823,1.18
20150816,1.23
20150809,1.03
20150802,1.25
20150726,1.25
20150719,1.03
20150712,1.1
20150705,1.15
20150628,1.14
20150621,1.18
20150614,1.04
20150607,1.17
20150531,1.2
20150524,1.04
20150517,1.15
20150510,1.05
20150503,1.16
20150426,1.24
20150419,1.13
20150412,1.16
20150405,1.19
20150329,1.07
20150322,1.19
20150315,1.15
20150308,1.09
20150301,1.05
20150222,1.13
20150215,1.11
20150208,1.03
20150201,1.06
20150125,1.06
20150118,1.12
20150111,1.06
20150104,1.05
20151227,0.99
20151220,1.21
20151213,0.96
20151206,1.2
20151129,0.96
20151122,0.98
20151115,1.24
20151108,1.24
20151101,0.97
20151025,1.25
20151018,1.24
20151011,1.0
20151004,1.0
20150927,1.28
20150920,0.99
20150913,1.23
20150906,0.99
20150830,1.25
20150823,1.21
20150816,1.23
20150809,0.99
20150802,1.24
20150726,1.22
20150719,0.98
20150712,1.22
20150705,0.97
20150628,1.15
20150621,0.96
20150614,1.22
20150607,0.98
20150531,1.26
20150524,1.0
20150517,1.23
20150510,1.23
20150503,0.98
20150426,1.23
20150419,1.23
20150412,0.99
20150405,1.1
20150329,1.25
20150322,0.98
20150315,1.27
20150308,1.27
20150301,1.0
20150222,1.18
20150215,1.26
20150208,1.23
20150201,0.95
20150125,1.28
20150118,1.33
20150111,1.29
20150104,1.0
20151227,1.25
20151220,1.33
20151213,1.18
20151206,1.18
20151129,1.23
20151122,1.23
20151115,1.17
20151108,1.27
20151101,1.13
20151025,1.19
20151018,1.06
20151011,1.26
20151004,1.28
20150927,1.25
20150920,1.25
20150913,1.19
20150906,1.25
20150830,1.26
20150823,1.09
20150816,1.2
20150809,1.19
20150802,1.21
20150726,1.36
20150719,1.39
20150712,1.38
20150705,1.25
20150628,1.38
20150621,1.33
20150614,1.32
20150607,1.35
20150531,1.43
20150524,1.4
20150517,1.44
20150510,1.32
20150503,1.22
20150426,1.46
20150419,1.43
20150412,1.44
20150405,1.43
20150329,1.39
20150322,1.18
20150315,1.44
20150308,1.4
20150301,1.24
20150222,1.36
20150215,1.34
20150208,1.09
20150201,1.14
20150125,1.36
20150118,1.4
20150111,1.38
20150104,1.1
20151227,0.49
20151220,0.53
20151213,0.66
20151206,0.56
20151129,0.75
20151122,0.77
20151115,0.62
20151108,0.6
20151101,0.71
20151025,0.83
20151018,0.65
20151011,0.89
20151004,0.89
20150927,0.91
20150920,0.71
20150913,0.71
20150906,0.58
20150830,0.74
20150823,0.78
20150816,0.66
20150809,0.79
20150802,0.78
20150726,0.77
20150719,0.76
20150712,0.7
20150705,0.56
20150628,0.7
20150621,0.54
20150614,0.53
20150607,0.52
20150531,0.56
20150524,0.58
